LAMMPS dump file

687 atoms
1 atom types

0. 19.987184 xlo xhi
0. 19.987184 ylo yhi
0. 19.987184 zlo zhi

Masses

 1 55.85
 Atoms

1 1 0.00476106 0.00327216 5.70664e-05 
2 1 1.42758 1.424 1.42257 
3 1 2.85756 -0.000156742 -0.00127513 
4 1 4.28174 1.42352 1.4244 
5 1 5.71012 0.000193493 0.000380649 
6 1 7.13654 1.42508 1.42574 
7 1 8.56348 0.00193384 0.00184049 
8 1 9.99163 1.4266 1.42613 
9 1 11.4186 0.0035019 0.0024283 
10 1 12.8475 1.42774 1.42588 
11 1 14.2758 0.00486974 0.00251471 
12 1 15.7052 1.42795 1.42491 
13 1 17.1348 0.00544163 0.00202757 
14 1 18.5638 1.42628 1.42304 
15 1 3.96651e-05 2.85298 19.9829 
16 1 1.42417 4.27666 1.42153 
17 1 2.85366 2.851 19.9842 
18 1 4.27824 4.27625 1.42322 
19 1 5.7094 2.85237 19.986 
20 1 7.13622 4.27959 1.42585 
21 1 8.56463 2.85432 19.9867 
22 1 9.99209 4.28138 1.42615 
23 1 11.4196 2.85543 19.9866 
24 1 12.8477 4.28148 1.42566 
25 1 14.2755 2.85552 19.9859 
26 1 15.7065 4.27894 1.42287 
27 1 17.133 2.85423 19.9843 
28 1 18.5618 4.27869 1.42155 
29 1 -0.000646051 5.70637 19.9842 
30 1 1.42451 7.13431 1.42314 
31 1 2.85155 5.70576 19.9858 
32 1 4.27805 7.13436 1.42516 
33 1 5.70737 5.70669 19.9878 
34 1 7.13435 7.13505 1.42775 
35 1 8.56448 5.7096 19.9883 
36 1 9.99198 7.1379 1.42927 
37 1 11.4197 5.7106 19.9878 
38 1 12.8494 7.1363 1.4272 
39 1 14.2763 5.70913 19.9865 
40 1 15.706 7.13587 1.42418 
41 1 17.132 5.70851 19.9845 
42 1 18.5622 7.13479 1.42291 
43 1 0.000745593 8.56307 19.9866 
44 1 1.42606 9.9934 1.42502 
45 1 2.85195 8.56364 19.9877 
46 1 4.27965 9.99342 1.42701 
47 1 5.70737 8.56402 19.9893 
48 1 7.13662 9.99191 1.43012 
49 1 8.56401 8.56515 19.9888 
50 1 9.99282 9.99128 1.4311 
51 1 11.4205 8.56611 19.9884 
52 1 12.8488 9.99345 1.42926 
53 1 14.2759 8.56592 19.9881 
54 1 15.7067 9.9938 1.42599 
55 1 17.1336 8.5638 19.9875 
56 1 18.5634 9.99302 1.4247 
57 1 0.00243509 11.4217 0.00154011 
58 1 1.42815 12.852 1.42682 
59 1 2.85324 11.4222 0.00193547 
60 1 4.28216 12.8505 1.42882 
61 1 5.70852 11.4211 0.00341223 
62 1 7.13867 12.8475 1.43101 
63 1 8.56494 11.4205 0.00278145 
64 1 9.99361 12.8466 1.43165 
65 1 11.4212 11.4218 0.00246947 
66 1 12.8491 12.8502 1.43018 
67 1 14.2778 11.4225 0.00237226 
68 1 15.7072 12.852 1.42752 
69 1 17.1357 11.4216 0.00267082 
70 1 18.5645 12.8521 1.42629 
71 1 0.00422892 14.2808 0.00321338 
72 1 1.43058 15.7085 1.42841 
73 1 2.85505 14.2801 0.00319716 
74 1 4.28454 15.7055 1.43048 
75 1 5.70987 14.2781 0.00459077 
76 1 7.13919 15.7032 1.43148 
77 1 8.56575 14.276 0.00451506 
78 1 9.99244 15.7042 1.43142 
79 1 11.4205 14.2784 0.00417005 
80 1 12.8478 15.7066 1.43072 
81 1 14.2796 14.2819 0.00504326 
82 1 15.7072 15.7098 1.42919 
83 1 17.1373 14.2815 0.00480097 
84 1 18.5652 15.71 1.42783 
85 1 0.00570584 17.1383 0.00367857 
86 1 1.43192 18.5616 1.42781 
87 1 2.85714 17.1354 0.00291337 
88 1 4.28495 18.5591 1.42892 
89 1 5.71135 17.133 0.00354556 
90 1 7.13754 18.5595 1.42999 
91 1 8.56409 17.134 0.00507544 
92 1 9.99127 18.561 1.43025 
93 1 11.4189 17.1361 0.00566994 
94 1 12.8472 18.5627 1.4297 
95 1 14.2774 17.1385 0.00603721 
96 1 15.7054 18.5644 1.42877 
97 1 17.1377 17.1403 0.00601533 
98 1 18.5645 18.5642 1.42762 
99 1 0.00431758 19.9879 2.85117 
100 1 1.42555 1.42181 4.27969 
101 1 2.8563 19.9846 2.85363 
102 1 4.27917 1.42095 4.27957 
103 1 5.71005 19.9853 2.85505 
104 1 7.13647 1.42399 4.28189 
105 1 8.56391 19.987 2.85531 
106 1 9.99206 1.4257 4.28223 
107 1 11.419 19.9885 2.85469 
108 1 12.8482 1.42669 4.28116 
109 1 14.276 19.9897 2.85327 
110 1 15.7078 1.42534 4.27819 
111 1 17.1356 19.9897 2.85113 
112 1 18.5641 1.42438 4.27878 
113 1 0.000372465 2.8503 2.85005 
114 1 1.42185 4.27453 4.2769 
115 1 2.84632 2.84339 2.84531 
116 1 4.25943 4.25842 4.26097 
117 1 5.70666 2.84633 2.84841 
118 1 7.13384 4.2675 4.26954 
119 1 8.56416 2.84862 2.84974 
120 1 9.99256 4.27021 4.27112 
121 1 11.4204 2.85004 2.84999 
122 1 12.8493 4.272 4.2721 
123 1 14.2777 2.85026 2.84922 
124 1 15.7223 4.26393 4.26387 
125 1 17.1398 2.84725 2.84595 
126 1 18.5631 4.27671 4.27741 
127 1 5.12496e-05 5.70504 2.84949 
128 1 1.42301 7.13364 4.2776 
129 1 2.84465 5.70223 2.84497 
130 1 4.2606 7.12906 4.26352 
131 1 5.70171 5.70123 2.84931 
132 1 7.1221 7.12429 4.2733 
133 1 8.5636 5.7072 2.85374 
134 1 9.9908 7.13591 4.28587 
135 1 11.4198 5.7084 2.85383 
136 1 12.8597 7.12635 4.27407 
137 1 14.2817 5.70328 2.84879 
138 1 15.7211 7.13021 4.2648 
139 1 17.1394 5.70423 2.84544 
140 1 18.5648 7.13256 4.27582 
141 1 0.0013267 8.56316 2.85048 
142 1 1.42498 9.99354 4.27923 
143 1 2.84694 8.5648 2.84777 
144 1 4.26756 9.9984 4.2699 
145 1 5.70378 8.56344 2.8522 
146 1 7.1324 9.99046 4.28427 
147 1 8.56096 8.56122 2.85835 
148 1 9.99262 9.98456 4.28449 
149 1 11.4232 8.56187 2.85776 
150 1 12.854 9.99218 4.28105 
151 1 14.2806 8.56406 2.85092 
152 1 15.7194 9.99673 4.267 
153 1 17.1395 8.56408 2.84666 
154 1 18.5663 9.99158 4.27561 
155 1 0.00277687 11.4222 2.8517 
156 1 1.4273 12.8512 4.28137 
157 1 2.85007 11.4248 2.85055 
158 1 4.27521 12.8556 4.27692 
159 1 5.70849 11.4217 2.85494 
160 1 7.13923 12.8472 4.28596 
161 1 8.56552 11.4175 2.86052 
162 1 9.99458 12.8436 4.28919 
163 1 11.4215 11.4188 2.86006 
164 1 12.8518 12.8523 4.281 
165 1 14.2797 11.4232 2.85305 
166 1 15.7166 12.8575 4.27107 
167 1 17.1399 11.4244 2.84806 
168 1 18.5674 12.8513 4.27642 
169 1 0.00443235 14.2802 2.85308 
170 1 1.43039 15.706 4.28313 
171 1 2.85419 14.2806 2.85394 
172 1 4.28508 15.7027 4.28575 
173 1 5.71196 14.2759 2.85766 
174 1 7.13996 15.7002 4.2871 
175 1 8.56712 14.2735 2.85941 
176 1 9.9922 15.7024 4.28523 
177 1 11.4199 14.2759 2.85858 
178 1 12.8481 15.7058 4.28239 
179 1 14.2788 14.2808 2.85431 
180 1 15.7108 15.7111 4.27706 
181 1 17.1392 14.2828 2.85017 
182 1 18.5681 15.7098 4.27692 
183 1 0.0056636 17.1357 2.85368 
184 1 1.43038 18.5604 4.28165 
185 1 2.85834 17.1324 2.85681 
186 1 4.28427 18.558 4.28385 
187 1 5.7123 17.1302 2.85826 
188 1 7.13725 18.5595 4.28371 
189 1 8.56493 17.131 2.85798 
190 1 9.99055 18.5619 4.2821 
191 1 11.4192 17.133 2.85683 
192 1 12.8471 18.564 4.27978 
193 1 14.2766 17.1356 2.8548 
194 1 15.7083 18.5667 4.27617 
195 1 17.1369 17.1376 2.8525 
196 1 18.5677 18.5663 4.27607 
197 1 0.00254581 19.9865 5.70939 
198 1 1.42504 1.42251 7.13889 
199 1 2.85518 19.9839 5.71093 
200 1 4.27966 1.42201 7.13858 
201 1 5.70975 19.9843 5.71143 
202 1 7.13514 1.42464 7.13776 
203 1 8.56489 19.9866 5.71215 
204 1 9.99269 1.42761 7.13905 
205 1 11.4199 19.9881 5.71075 
206 1 12.8503 1.42711 7.13664 
207 1 14.278 19.9888 5.70777 
208 1 15.7073 1.42572 7.13656 
209 1 17.1364 19.989 5.70705 
210 1 18.562 1.42462 7.13851 
211 1 -0.000780978 2.85019 5.70909 
212 1 1.42177 4.27633 7.13726 
213 1 2.84464 2.84265 5.70563 
214 1 4.25939 4.26 7.13062 
215 1 5.70118 2.84576 5.70305 
216 1 7.11939 4.26815 7.12344 
217 1 8.5638 2.85149 5.70833 
218 1 9.99103 4.28391 7.13467 
219 1 11.4204 2.85309 5.70877 
220 1 12.86 4.2749 7.12628 
221 1 14.2822 2.84949 5.70378 
222 1 15.7208 4.26659 7.13125 
223 1 17.14 2.84676 5.70563 
224 1 18.5608 4.27881 7.13786 
225 1 -0.00123783 5.70515 5.70745 
226 1 1.42284 7.13315 7.13531 
227 1 2.84314 5.69818 5.70064 
228 1 4.25916 7.11876 7.12093 
229 1 5.65987 5.66219 5.66418 
230 1 7.0241 7.03328 7.03633 
231 1 8.56847 5.68966 5.69103 
232 1 9.98751 7.15956 7.15555 
233 1 11.4133 5.69491 5.69489 
234 1 12.9402 7.05234 7.04984 
235 1 14.3166 5.67093 5.67035 
236 1 15.7158 7.12835 7.12626 
237 1 17.1389 5.70264 5.70292 
238 1 18.5608 7.13421 7.13577 
239 1 0.000178457 8.56331 5.70774 
240 1 1.42558 9.99263 7.13716 
241 1 2.8461 8.56334 5.70411 
242 1 4.27596 9.99308 7.13012 
243 1 5.66866 8.56343 5.67608 
244 1 7.09693 10.0213 7.09452 
245 1 8.53849 8.54309 5.70555 
246 1 9.99546 9.97047 7.06683 
247 1 11.4423 8.54527 5.70306 
248 1 12.8919 10.0183 7.08768 
249 1 14.3115 8.56312 5.6766 
250 1 15.7223 9.98466 7.11581 
251 1 17.1435 8.55913 5.69891 
252 1 18.5615 9.99225 7.13534 
253 1 0.00151241 11.4214 5.70847 
254 1 1.42699 12.8487 7.13934 
255 1 2.84989 11.4231 5.70815 
256 1 4.28055 12.8472 7.14047 
257 1 5.6888 11.4339 5.69245 
258 1 7.14636 12.8333 7.15204 
259 1 8.56282 11.4183 5.71605 
260 1 9.99577 12.8213 7.15655 
261 1 11.4278 11.4212 5.71427 
262 1 12.8596 12.8504 7.12012 
263 1 14.3018 11.4344 5.68926 
264 1 15.731 12.8521 7.11281 
265 1 17.1459 11.4202 5.69777 
266 1 18.5634 12.8507 7.13523 
267 1 0.00325922 14.2786 5.70925 
