# USER-PAFI test data -
687 atoms
1 atom types

0.0000000000000000e+00 1.9987183999999999e+01 xlo xhi
0.0000000000000000e+00 1.9987183999999999e+01 ylo yhi
0.0000000000000000e+00 1.9987183999999999e+01 zlo zhi

Masses

1 55.85

Atoms

1 1 0.00528407 0.00391426 8.11661e-05
2 1 1.42764 1.42466 1.42317
3 1 2.85714 -0.000255876 -0.00153
4 1 4.28079 1.42345 1.42477
5 1 5.70926 0.000158292 0.000358096
6 1 7.13582 1.42509 1.426
7 1 8.56295 0.00210881 0.00191953
8 1 9.9915 1.42684 1.42641
9 1 11.4186 0.00381771 0.00257888
10 1 12.848 1.42809 1.42614
11 1 14.2762 0.00527717 0.00264919
12 1 15.7058 1.42859 1.42522
13 1 17.1355 0.00606398 0.00212618
14 1 18.5637 1.42741 1.42356
15 1 -0.000150615 2.85343 19.983
16 1 1.42393 4.27658 1.42232
17 1 2.85251 2.85039 19.9849
18 1 4.27748 4.27589 1.424
19 1 5.70805 2.85119 19.9869
20 1 7.13536 4.2786 1.42615
21 1 8.56425 2.85332 19.9874
22 1 9.99214 4.28064 1.42653
23 1 11.4201 2.85464 19.9872
24 1 12.8485 4.28099 1.42598
25 1 14.2764 2.85503 19.9865
26 1 15.7066 4.27941 1.42359
27 1 17.1335 2.85444 19.9846
28 1 18.561 4.27939 1.42235
29 1 -0.000711408 5.70629 19.9844
30 1 1.42445 7.13388 1.42369
31 1 2.85033 5.70508 19.9866
32 1 4.27723 7.13388 1.42567
33 1 5.70585 5.70544 19.9891
34 1 7.1339 7.13458 1.42812
35 1 8.56379 5.70818 19.9894
36 1 9.99191 7.13715 1.42913
37 1 11.4204 5.70946 19.9886
38 1 12.8493 7.13633 1.42737
39 1 14.2769 5.70883 19.9871
40 1 15.7055 7.13629 1.42459
41 1 17.1318 5.70888 19.9846
42 1 18.5617 7.13458 1.42349
43 1 0.000947509 8.56274 19.9868
44 1 1.42618 9.99293 1.42538
45 1 2.85104 8.56344 19.9883
46 1 4.27901 9.99308 1.42737
47 1 5.70602 8.56339 19.9903
48 1 7.13597 9.9917 1.42997
49 1 8.56328 8.56429 19.9895
50 1 9.99254 9.99129 1.43063
51 1 11.4205 8.56557 19.9886
52 1 12.8485 9.99351 1.42898
53 1 14.2755 8.5662 19.9879
54 1 15.7064 9.99332 1.42624
55 1 17.1336 8.56352 19.9877
56 1 18.5631 9.99238 1.42502
57 1 0.0028007 11.4213 0.00166032
58 1 1.42829 12.8517 1.42696
59 1 2.85256 11.4223 0.00227196
60 1 4.28147 12.8505 1.42894
61 1 5.70738 11.4214 0.00406528
62 1 7.13791 12.8478 1.4306
63 1 8.56439 11.4205 0.00292891
64 1 9.9936 12.8467 1.4311
65 1 11.4209 11.4216 0.00186068
66 1 12.8492 12.85 1.42978
67 1 14.2777 11.4221 0.00200513
68 1 15.7072 12.8514 1.42744
69 1 17.1357 11.4212 0.0027393
70 1 18.5644 12.8515 1.42638
71 1 0.00470877 14.2804 0.00311382
72 1 1.43072 15.7085 1.42819
73 1 2.85453 14.2802 0.00315465
74 1 4.28375 15.7059 1.43009
75 1 5.70903 14.2785 0.00476075
76 1 7.13878 15.7033 1.43099
77 1 8.56572 14.2759 0.00432671
78 1 9.99229 15.7045 1.43092
79 1 11.4204 14.2784 0.00381346
80 1 12.8481 15.7068 1.43016
81 1 14.2796 14.2816 0.00462195
82 1 15.7076 15.7097 1.4287
83 1 17.1374 14.2811 0.00458382
84 1 18.5655 15.7097 1.42749
85 1 0.00636109 17.1382 0.00336991
86 1 1.43196 18.5621 1.42747
87 1 2.85675 17.1355 0.00239304
88 1 4.28437 18.5592 1.42857
89 1 5.71085 17.133 0.00316418
90 1 7.13681 18.5599 1.42953
91 1 8.56354 17.1343 0.00495314
92 1 9.99097 18.5615 1.42972
93 1 11.4189 17.1363 0.00548506
94 1 12.8474 18.5631 1.4292
95 1 14.2778 17.1386 0.00575008
96 1 15.7061 18.5649 1.42821
97 1 17.1381 17.1403 0.00565287
98 1 18.565 18.5648 1.4271
99 1 0.00486062 19.9891 2.85106
100 1 1.42577 1.42259 4.28036
101 1 2.85596 19.9849 2.85383
102 1 4.27868 1.42105 4.27994
103 1 5.709 19.9855 2.85463
104 1 7.13557 1.4237 4.28138
105 1 8.56317 19.9876 2.85459
106 1 9.9919 1.42572 4.2817
107 1 11.4189 19.9892 2.85388
108 1 12.8487 1.42673 4.28077
109 1 14.2766 19.9906 2.85249
110 1 15.708 1.42614 4.27855
111 1 17.1364 19.9909 2.85059
112 1 18.5637 1.42564 4.27947
113 1 -2.19718e-05 2.85088 2.8507
114 1 1.42168 4.27461 4.27745
115 1 2.84687 2.84439 2.84681
116 1 4.26185 4.26099 4.26393
117 1 5.70569 2.84634 2.84889
118 1 7.13181 4.26746 4.26978
119 1 8.56382 2.84886 2.85027
120 1 9.99296 4.27099 4.27213
121 1 11.4208 2.85049 2.85062
122 1 12.851 4.27307 4.27333
123 1 14.2784 2.85105 2.85007
124 1 15.7181 4.26844 4.2684
125 1 17.1384 2.84924 2.84782
126 1 18.5621 4.27753 4.27836
127 1 -0.000209912 5.70476 2.8498
128 1 1.42287 7.13321 4.2777
129 1 2.84512 5.7022 2.84621
130 1 4.26263 7.12863 4.26571
131 1 5.70171 5.70142 2.8493
132 1 7.12367 7.1252 4.27504
133 1 8.56278 5.70602 2.8527
134 1 9.99012 7.13345 4.28305
135 1 11.4204 5.70757 2.85304
136 1 12.857 7.12803 4.27585
137 1 14.281 5.70428 2.84923
138 1 15.7156 7.13195 4.26953
139 1 17.1373 5.70541 2.84748
140 1 18.5647 7.1318 4.27568
141 1 0.00145188 8.56247 2.85032
142 1 1.42505 9.99296 4.27921
143 1 2.84741 8.56415 2.84868
144 1 4.26887 9.99688 4.27137
145 1 5.70341 8.56262 2.852
146 1 7.13141 9.9894 4.28187
147 1 8.56109 8.56104 2.8576
148 1 9.99205 9.98637 4.28283
149 1 11.4224 8.562 2.85716
150 1 12.8521 9.99276 4.28129
151 1 14.2793 8.56415 2.85168
152 1 15.716 9.99346 4.26988
153 1 17.138 8.56326 2.84789
154 1 18.5671 9.98995 4.27467
155 1 0.00311524 11.4216 2.85131
156 1 1.42739 12.851 4.28115
157 1 2.85036 11.4241 2.85116
158 1 4.27571 12.8545 4.27754
159 1 5.70761 11.4212 2.85463
160 1 7.13698 12.8478 4.28301
161 1 8.56477 11.4178 2.85927
162 1 9.99466 12.8436 4.28765
163 1 11.4214 11.4191 2.85921
164 1 12.8518 12.8512 4.28001
165 1 14.2796 11.4224 2.85328
166 1 15.7156 12.8548 4.27153
167 1 17.139 11.4227 2.84879
168 1 18.5687 12.8505 4.27471
169 1 0.00495202 14.28 2.85239
170 1 1.43029 15.7066 4.28258
171 1 2.85419 14.2803 2.85409
172 1 4.28381 15.704 4.2846
173 1 5.71073 14.2765 2.85667
174 1 7.13903 15.7009 4.28564
175 1 8.56674 14.2736 2.85842
176 1 9.99075 15.7038 4.28303
177 1 11.4201 14.2763 2.85781
178 1 12.8485 15.7079 4.27967
179 1 14.2793 14.2807 2.85382
180 1 15.7127 15.7129 4.27531
181 1 17.139 14.282 2.85006
182 1 18.5702 15.711 4.27459
183 1 0.00636641 17.1365 2.85272
184 1 1.4306 18.5609 4.28186
185 1 2.85784 17.133 2.85638
186 1 4.28379 18.5581 4.28386
187 1 5.71162 17.1306 2.8576
188 1 7.13569 18.5606 4.28241
189 1 8.5641 17.1318 2.8568
190 1 9.98933 18.5636 4.28016
191 1 11.4189 17.1339 2.85568
192 1 12.8472 18.566 4.27758
193 1 14.2774 17.1364 2.85357
194 1 15.7098 18.569 4.27403
195 1 17.1378 17.1385 2.85134
196 1 18.5696 18.5684 4.27452
197 1 0.00294464 19.9873 5.70983
198 1 1.42529 1.42309 7.13922
199 1 2.85509 19.984 5.71142
200 1 4.27948 1.422 7.13892
201 1 5.70906 19.9844 5.71145
202 1 7.13479 1.4243 7.13776
203 1 8.56411 19.9867 5.71155
204 1 9.99255 1.42684 7.13848
205 1 11.4198 19.9884 5.70997
206 1 12.8502 1.42692 7.13669
207 1 14.2785 19.9894 5.70738
208 1 15.7071 1.42623 7.13694
209 1 17.137 19.9899 5.70704
210 1 18.5614 1.42553 7.139
211 1 -0.00117637 2.85076 5.70967
212 1 1.4217 4.27652 7.13764
213 1 2.84554 2.84382 5.70648
214 1 4.26224 4.26271 7.13132
215 1 5.70091 2.84508 5.70343
216 1 7.11991 4.26873 7.12358
217 1 8.56277 2.84972 5.70715
218 1 9.99045 4.27977 7.13135
219 1 11.4212 2.85166 5.70788
220 1 12.8581 4.27586 7.12756
221 1 14.2819 2.84965 5.70469
222 1 15.7157 4.2715 7.1332
223 1 17.1381 2.84897 5.70699
224 1 18.5598 4.27957 7.13843
225 1 -0.00158768 5.7051 5.70783
226 1 1.42265 7.13294 7.13541
227 1 2.84268 5.69811 5.70103
228 1 4.26151 7.11829 7.12069
229 1 5.66658 5.66822 5.67043
230 1 7.04548 7.05245 7.05549
231 1 8.56283 5.68625 5.68794
232 1 9.98845 7.13157 7.12806
233 1 11.419 5.69374 5.69424
234 1 12.9088 7.0788 7.07672
235 1 14.3059 5.6811 5.68053
236 1 15.7095 7.13185 7.12943
237 1 17.1373 5.70424 5.70461
238 1 18.5605 7.13403 7.13615
239 1 0.000189113 8.56267 5.70766
240 1 1.42518 9.99227 7.13696
241 1 2.84593 8.56237 5.7039
242 1 4.27407 9.99115 7.12917
243 1 5.67351 8.5601 5.67915
244 1 7.09704 10.0062 7.09539
245 1 8.54388 8.54532 5.70375
246 1 9.9909 9.97205 7.06957
247 1 11.4343 8.54706 5.702
248 1 12.8724 10.0065 7.10437
249 1 14.2972 8.56265 5.68775
250 1 15.7278 9.97866 7.11145
251 1 17.144 8.55649 5.69783
252 1 18.562 9.99141 7.13502
253 1 0.00180558 11.4209 5.70797
254 1 1.42669 12.8491 7.13876
255 1 2.84982 11.4226 5.70777
256 1 4.27791 12.8492 7.13786
257 1 5.69163 11.4309 5.69516
258 1 7.13651 12.8419 7.14154
259 1 8.55831 11.4184 5.71243
260 1 9.99592 12.825 7.14569
261 1 11.4265 11.4201 5.71706
262 1 12.8603 12.8529 7.10058
263 1 14.2976 11.4275 5.69366
264 1 15.741 12.8515 7.09918
265 1 17.1488 11.4173 5.69422
266 1 18.5642 12.8508 7.13357
267 1 0.00361473 14.2792 5.7085
268 1 1.4284 15.7058 7.13861
269 1 2.85395 14.2777 5.7111
270 1 4.28013 15.7067 7.13652
271 1 5.71033 14.2743 5.71235
272 1 7.13961 15.7022 7.1389
273 1 8.56707 14.2688 5.71455
274 1 9.97959 15.7184 7.12243
275 1 11.4181 14.2784 5.71112
276 1 12.8533 15.7375 7.09947
277 1 14.2899 14.2879 5.69617
278 1 15.7482 15.7476 7.09424
279 1 17.1517 14.2851 5.69179
280 1 18.5663 15.7122 7.13263
281 1 0.00505915 17.1362 5.7082
282 1 1.42904 18.5593 7.13957
283 1 2.85572 17.1331 5.71064
284 1 4.28412 18.5572 7.14073
285 1 5.71143 17.1306 5.71208
286 1 7.13793 18.5583 7.14065
287 1 8.55988 17.1367 5.70612
288 1 9.99232 18.56 7.139
289 1 11.4148 17.1428 5.70001
290 1 12.8501 18.5627 7.13422
291 1 14.2842 17.1501 5.69206
292 1 15.7118 18.5657 7.13208
293 1 17.1527 17.1526 5.69087
294 1 18.5661 18.5651 7.13719
295 1 0.00193524 19.9874 8.56744
296 1 1.42538 1.42438 9.99615
297 1 2.85513 19.9843 8.56808
298 1 4.28083 1.42352 9.99592
299 1 5.71087 19.9843 8.56852
300 1 7.13806 1.42637 9.99426
301 1 8.56615 19.9855 8.56782
302 1 9.99365 1.42811 9.99198
303 1 11.4221 19.9861 8.56613
304 1 12.8485 1.4281 9.99287
305 1 14.2784 19.9878 8.56443
306 1 15.704 1.42691 9.99494
307 1 17.1337 19.9883 8.56681
308 1 18.56 1.42663 9.99578
309 1 -0.00210127 2.8524 8.56777
310 1 1.42209 4.27893 9.99582
311 1 2.84692 2.84627 8.56766
312 1 4.26689 4.26773 9.99833
313 1 5.70395 2.84862 8.56598
314 1 7.1306 4.28005 9.99235
315 1 8.56052 2.85354 8.56155
316 1 9.98809 4.28337 9.98333
317 1 11.4222 2.85558 8.56219
318 1 12.8494 4.28464 9.99121
319 1 14.2789 2.85313 8.56502
320 1 15.7089 4.27769 9.99733
321 1 17.1345 2.85146 8.56773
322 1 18.5578 4.28208 9.99556
323 1 -0.00308997 5.70834 8.56708
324 1 1.42349 7.13656 9.99433
325 1 2.84504 5.7021 8.56523
326 1 4.27352 7.12751 9.99334
327 1 5.67213 5.67574 8.56206
328 1 7.09536 7.09464 10.0103
329 1 8.53572 5.68801 8.53702
330 1 9.96841 7.08895 9.93598
331 1 11.4336 5.69622 8.54499
332 1 12.8723 7.1138 9.99236
333 1 14.298 5.69146 8.56082
334 1 15.698 7.14196 9.99581
335 1 17.1319 5.70948 8.56674
336 1 18.5563 7.139 9.99498
337 1 -0.00252972 8.56468 8.56584
338 1 1.42505 9.99301 9.99355
339 1 2.84768 8.55997 8.56184
340 1 4.28082 9.98569 9.98882
341 1 5.66585 8.5363 8.53796
342 1 7.10942 9.93985 9.94035
343 1 8.32911 8.39268 8.40276
344 1 9.89383 9.57977 9.43553
345 1 11.5815 8.44466 8.44822
346 1 12.8048 10.0109 9.99038
347 1 14.2893 8.56514 8.55554
348 1 15.7018 9.99312 9.98663
349 1 17.1338 8.56221 8.56299
350 1 18.5546 9.99622 9.99327
351 1 -0.00160538 11.4215 8.56585
352 1 1.42646 12.8487 9.9943
353 1 2.853 11.419 8.56618
354 1 4.2832 12.8481 9.99401
355 1 5.69992 11.4166 8.56141
356 1 7.11535 12.8717 9.97899
357 1 8.5611 11.4125 8.60263
358 1 10.0251 12.8628 9.99932
359 1 11.4259 11.4138 8.6253
360 1 13.0132 13.0112 9.66613
361 1 14.332 11.3925 8.51749
362 1 15.7131 12.8715 9.96789
363 1 17.1344 11.4228 8.56001
364 1 18.5571 12.8532 9.99129
365 1 0.00059518 14.2787 8.56525
366 1 1.42718 15.704 9.99524
367 1 2.85376 14.2768 8.56699
368 1 4.28085 15.7054 9.99395
369 1 5.70246 14.2834 8.55847
370 1 7.14518 15.6962 9.99954
371 1 8.56997 14.2708 8.56385
372 1 9.9959 15.6997 9.99601
373 1 11.4004 14.326 8.51713
374 1 12.8739 15.7117 9.96898
375 1 14.3752 14.3729 8.46332
376 1 15.7199 15.7199 10.003
377 1 17.1424 14.2897 8.55341
378 1 18.5608 15.7064 9.99512
379 1 0.00213925 17.1334 8.56724
380 1 1.42844 18.5593 9.99532
381 1 2.85511 17.1318 8.56732
382 1 4.28414 18.5573 9.99547
383 1 5.71341 17.1283 8.56922
384 1 7.14064 18.5561 9.99656
385 1 8.56582 17.1301 8.56851
386 1 9.99703 18.5545 9.99533
387 1 11.424 17.1313 8.56305
388 1 12.8532 18.5573 9.99143
389 1 14.2898 17.1417 8.55316
390 1 15.7061 18.5615 9.99452
391 1 17.1435 17.1436 8.56592
392 1 18.5652 18.5651 9.99467
393 1 0.00167434 0.00124089 11.4232
394 1 1.42593 1.42586 12.8511
395 1 2.85539 -0.0020256 11.423
396 1 4.28238 1.42497 12.85
397 1 5.7119 -0.00193681 11.4221
398 1 7.13996 1.42727 12.8475
