# index qr qx qy qz 3-frequencies
1 0 0 0 0 0 0 0
2 0.0294628 0.0208333 0 0.0208333 0.347321 0.347321 0.439772
3 0.0589256 0.0416667 0 0.0416667 0.69303 0.69303 0.879729
4 0.0883883 0.0625 0 0.0625 1.03553 1.03553 1.31996
5 0.117851 0.0833333 0 0.0833333 1.37323 1.37323 1.76037
6 0.147314 0.104167 0 0.104167 1.70461 1.70461 2.20059
7 0.176777 0.125 0 0.125 2.02815 2.02815 2.63994
8 0.206239 0.145833 0 0.145833 2.34242 2.34242 3.07736
9 0.235702 0.166667 0 0.166667 2.64603 2.64603 3.51142
10 0.265165 0.1875 0 0.1875 2.93767 2.93767 3.94028
11 0.294628 0.208333 0 0.208333 3.21609 3.21609 4.36173
12 0.324091 0.229167 0 0.229167 3.48015 3.48015 4.77325
13 0.353553 0.25 0 0.25 3.72877 3.72877 5.17202
14 0.383016 0.270833 0 0.270833 3.96096 3.96096 5.555
15 0.412479 0.291667 0 0.291667 4.17583 4.17583 5.91902
16 0.441942 0.3125 0 0.3125 4.37257 4.37257 6.26082
17 0.471405 0.333333 0 0.333333 4.55046 4.55046 6.57717
18 0.500867 0.354167 0 0.354167 4.70886 4.70886 6.86491
19 0.53033 0.375 0 0.375 4.84722 4.84722 7.12106
20 0.559793 0.395833 0 0.395833 4.96506 4.96506 7.34288
21 0.589256 0.416667 0 0.416667 5.06201 5.06201 7.52792
22 0.618718 0.4375 0 0.4375 5.13773 5.13773 7.67409
23 0.648181 0.458333 0 0.458333 5.19199 5.19199 7.77973
24 0.677644 0.479167 0 0.479167 5.22461 5.22461 7.84362
25 0.707107 0.5 0 0.5 5.2355 5.2355 7.86499
26 0.707107 0.5 0 0.5 5.2355 5.2355 7.86499
27 0.795495 0.5 0.0625 0.5625 5.22438 5.36797 7.78721
28 0.883883 0.5 0.125 0.625 5.19745 5.72491 7.55862
29 0.972272 0.5 0.1875 0.6875 5.17037 6.21195 7.19519
30 1.06066 0.5 0.25 0.75 5.15912 6.72853 6.72853
31 1.06066 0.5 0.25 0.75 5.15912 6.72853 6.72853
32 1.14905 0.5 0.1875 0.6875 5.17037 6.21195 7.19519
33 1.23744 0.5 0.125 0.625 5.19745 5.72491 7.55862
34 1.32583 0.5 0.0625 0.5625 5.22438 5.36797 7.78721
35 1.41421 0.5 0 0.5 5.2355 5.2355 7.86499
36 1.41421 0.5 1 0.5 5.2355 5.2355 7.86499
37 1.46524 0.479167 0.958333 0.479167 5.21956 5.2786 7.84763
38 1.51628 0.458333 0.916667 0.458333 5.172 5.40182 7.79557
39 1.56731 0.4375 0.875 0.4375 5.09349 5.58857 7.70898
40 1.61834 0.416667 0.833333 0.416667 4.98517 5.81577 7.5881
41 1.66937 0.395833 0.791667 0.395833 4.8486 6.0582 7.43334
42 1.7204 0.375 0.75 0.375 4.68568 6.29175 7.24527
43 1.77143 0.354167 0.708333 0.354167 4.49867 6.49527 7.02466
44 1.82246 0.333333 0.666667 0.333333 4.29007 6.65135 6.77253
45 1.87349 0.3125 0.625 0.3125 4.06259 6.49014 6.74643
46 1.92452 0.291667 0.583333 0.291667 3.81906 6.17901 6.77065
47 1.97555 0.270833 0.541667 0.270833 3.56237 5.84092 6.71753
48 2.02659 0.25 0.5 0.25 3.29539 5.47787 6.58361
49 2.07762 0.229167 0.458333 0.229167 3.02087 5.09207 6.36811
50 2.12865 0.208333 0.416667 0.208333 2.74139 4.68588 6.07251
51 2.17968 0.1875 0.375 0.1875 2.45928 4.26171 5.70023
52 2.23071 0.166667 0.333333 0.166667 2.17654 3.82203 5.25624
53 2.28174 0.145833 0.291667 0.145833 1.89481 3.36921 4.74676
54 2.33277 0.125 0.25 0.125 1.6153 2.90555 4.17889
55 2.3838 0.104167 0.208333 0.104167 1.33881 2.43315 3.56039
56 2.43483 0.0833333 0.166667 0.0833333 1.06568 1.95394 2.89942
57 2.48587 0.0625 0.125 0.0625 0.795832 1.4696 2.20438
58 2.5369 0.0416667 0.0833333 0.0416667 0.528811 0.981646 1.48378
59 2.58793 0.0208333 0.0416667 0.0208333 0.26386 0.491382 0.746146
60 2.63896 0 0 0 0 0 0
61 2.63896 0 0 0 0 0 0
62 2.67504 0.0208333 0.0208333 0.0208333 0.217972 0.217972 0.480503
63 2.71113 0.0416667 0.0416667 0.0416667 0.434931 0.434931 0.959746
64 2.74721 0.0625 0.0625 0.0625 0.649869 0.649869 1.43644
65 2.7833 0.0833333 0.0833333 0.0833333 0.861796 0.861796 1.90925
66 2.81938 0.104167 0.104167 0.104167 1.06974 1.06974 2.37675
67 2.85546 0.125 0.125 0.125 1.27276 1.27276 2.83745
68 2.89155 0.145833 0.145833 0.145833 1.46995 1.46995 3.2897
69 2.92763 0.166667 0.166667 0.166667 1.66044 1.66044 3.7318
70 2.96372 0.1875 0.1875 0.1875 1.84341 1.84341 4.1619
71 2.9998 0.208333 0.208333 0.208333 2.01808 2.01808 4.57805
72 3.03589 0.229167 0.229167 0.229167 2.18372 2.18372 4.97822
73 3.07197 0.25 0.25 0.25 2.33966 2.33966 5.36031
74 3.10806 0.270833 0.270833 0.270833 2.48529 2.48529 5.72215
75 3.14414 0.291667 0.291667 0.291667 2.62004 2.62004 6.0616
76 3.18022 0.3125 0.3125 0.3125 2.74342 2.74342 6.37651
77 3.21631 0.333333 0.333333 0.333333 2.85496 2.85496 6.6648
78 3.25239 0.354167 0.354167 0.354167 2.95427 2.95427 6.92447
79 3.28848 0.375 0.375 0.375 3.04102 3.04102 7.15367
80 3.32456 0.395833 0.395833 0.395833 3.1149 3.1149 7.3507
81 3.36065 0.416667 0.416667 0.416667 3.17567 3.17567 7.51406
82 3.39673 0.4375 0.4375 0.4375 3.22314 3.22314 7.64248
83 3.43282 0.458333 0.458333 0.458333 3.25715 3.25715 7.73495
84 3.4689 0.479167 0.479167 0.479167 3.2776 3.2776 7.79074
85 3.50498 0.5 0.5 0.5 3.28442 3.28442 7.80938
