5409.83472486 3.05075234 0.00000214
-1277.48270695 -863.24917964 -862.95613831
-193.14095266 0.11071645 0.00000015
-1277.48270619 -863.24917934 862.95613793
-193.17613831 0.34066975 -0.00000031
-1276.01088244 861.54715125 -861.62537402
83.46959051 -0.09801326 0.00000000
-1276.01088167 861.54715064 861.62537387
3.05073556 5409.83419867 0.00000137
-863.13224993 -1277.34160622 -862.92133430
0.12865796 -193.14095472 -0.00000023
-863.13224825 -1277.34160485 862.92133392
-0.23661028 83.46934214 -0.00000046
861.66402909 -1276.15172701 861.66024333
-0.00634065 -193.17585981 -0.00000015
861.66402909 -1276.15172686 -861.66024394
0.00000031 0.00000031 5410.11037330
-862.89766079 -862.97973912 -1277.71823542
0.00000000 -0.00000008 83.84059083
862.89766018 862.97973851 -1277.71823557
0.00000015 0.00000015 -193.17558390
-861.60900269 861.52691291 -1276.08157137
-0.00000015 -0.00000031 -193.17573821
861.60900330 -861.52691284 -1276.08157236
-1277.48271824 -863.13225435 -862.89768596
5409.83567916 3.04882502 2.82007861
-1277.34161080 -863.24919475 862.97975804
-193.14089260 0.11950100 0.11994134
-1277.52243157 863.24943259 -863.11331046
-193.17597070 0.16713301 -0.02106496
-1274.64156872 859.96385388 860.17328202
83.46945758 -0.16730525 -0.06100253
-863.24919444 -1277.34161103 -862.97975804
3.04882666 5409.83567944 -2.82007731
-863.13225496 -1277.48271916 862.89768688
0.11950094 -193.14089255 -0.11994043
863.24943320 -1277.52243118 863.11331076
-0.16730522 83.46945778 0.06100314
859.96385365 -1274.64156819 -860.17328225
0.16713979 -193.17596607 0.02106008
-862.95611199 -862.92132598 -1277.71824411
2.82004085 -2.82004013 5410.11000835
862.92132743 862.95611344 -1277.71824587
-0.11994722 0.11994786 83.84083834
-862.88110757 862.88110699 -1277.34764097
0.02099713 0.06108924 -193.17561785
860.25587487 -860.25587502 -1274.81548840
-0.06108897 -0.02099687 -193.17561808
-193.14095465 0.12865765 0.00000015
-1277.34160508 -863.13224794 862.92133361
5409.83419867 3.05073968 0.00000092
-1277.34160584 -863.13224924 -862.92133483
83.46934214 -0.23660998 -0.00000076
-1276.15172724 861.66402917 861.66024325
-193.17585988 -0.00634042 -0.00000031
-1276.15172694 861.66402940 -861.66024325
0.11071645 -193.14095243 0.00000046
-863.24917949 -1277.48270718 862.95613831
3.05075524 5409.83472478 -0.00000046
-863.24918117 -1277.48270825 -862.95613923
0.34066922 -193.17613823 0.00000046
861.54715094 -1276.01088228 -861.62537295
-0.09801303 83.46959035 0.00000015
861.54713538 -1276.01088145 861.62537387
-0.00000046 -0.00000023 83.84059068
862.97973867 862.89766010 -1277.71823633
-0.00000214 -0.00000053 5410.11037574
-862.97973943 -862.89766079 -1277.71823633
0.00000015 0.00000008 -193.17558374
861.52691291 -861.60900269 -1276.08157198
-0.00000015 -0.00000015 -193.17573814
-861.52691368 861.60900261 -1276.08157243
-1277.48271786 -863.13225450 862.89768520
-193.14089232 0.11950085 -0.11994115
-1277.34161255 -863.24919673 -862.97975957
5409.83568051 3.04882517 -2.82007644
-1277.52243110 863.24943259 863.11330990
83.46945732 -0.16730494 0.06100319
-1274.64156796 859.96385342 -860.17328103
-193.17597041 0.16713331 0.02106477
-863.24919482 -1277.34161057 862.97975774
0.11950077 -193.14089270 0.11994160
-863.13225473 -1277.48271839 -862.89768673
3.04882502 5409.83568081 2.82007903
863.24943084 -1277.52242966 -863.11330868
0.16713324 -193.17597064 -0.02106522
859.96385510 -1274.64156926 860.17328255
-0.16730411 83.46945641 -0.06100350
862.95611161 862.92132537 -1277.71824365
0.11994725 -0.11994740 83.84083859
-862.92132606 -862.95611207 -1277.71824548
-2.82003936 2.82004013 5410.11000806
862.88110509 -862.88110547 -1277.34764015
0.06108893 0.02099703 -193.17561792
-860.25587388 860.25587441 -1274.81548916
-0.02099726 -0.06108878 -193.17561777
-193.17613465 -0.23660693 0.00000015
-1277.52241409 863.24943328 -862.88111478
83.46934549 0.34066334 -0.00000015
-1277.52241425 863.24943335 862.88111508
5404.58897235 -9.71806749 0.00000015
-1273.31333522 -858.38273960 -858.96245956
-193.21062369 -0.11938368 0.00000000
-1273.31333598 -858.38273967 858.96245926
0.34066342 83.46934572 0.00000015
863.24943335 -1277.52241402 862.88111478
-0.23660723 -193.17613480 -0.00000046
863.24943320 -1277.52241425 -862.88111432
-9.71806582 5404.58897135 -0.00000183
-858.38273891 -1273.31333552 -858.96245926
-0.11938338 -193.21062369 0.00000000
-858.38273937 -1273.31333598 858.96245987
-0.00000031 -0.00000008 -193.17559595
-863.11328229 863.11328297 -1277.34763999
0.00000000 -0.00000015 -193.17559595
863.11328305 -863.11328282 -1277.34763984
0.00000122 -0.00000259 5404.30470550
-858.80486827 -858.80486866 -1273.17865241
-0.00000031 0.00000000 83.09905870
858.80486827 858.80486812 -1273.17865272
-1276.01089136 861.66402482 -861.60900483
-193.17596134 -0.16730494 0.02099535
-1276.15175745 861.54714988 861.52691337
83.46947097 0.16714109 0.06108436
-1273.31334651 -858.38273311 -858.80488185
5404.58493608 -3.04507687 -2.81778617
-1276.19187193 -861.66399965 861.74280750
-193.21058304 -0.11920641 -0.12012575
861.54714972 -1276.15175730 861.52691337
0.16714140 83.46947120 0.06108451
861.66402345 -1276.01089022 -861.60900330
-0.16730487 -193.17596164 0.02099489
-858.38273281 -1273.31334681 -858.80488063
-3.04507603 5404.58493554 -2.81778617
-861.66400079 -1276.19187270 861.74280887
-0.11920511 -193.21058281 -0.12012498
-861.62536929 861.66025668 -1276.08157121
-0.02106026 0.06099877 -193.17561197
861.66025752 -861.62537051 -1276.08157274
0.06099923 -0.02106049 -193.17561227
-858.96244980 -858.96244965 -1273.17866523
-2.81780608 -2.81780615 5404.30474272
861.58531232 861.58531248 -1275.71087663
0.12013467 0.12013460 83.09915619
83.46958166 -0.00634218 -0.00000023
-1274.64157002 859.96383191 860.25587098
-193.17585332 -0.09802844 0.00000023
-1274.64157155 859.96383290 -860.25587243
-193.21062064 -0.11939070 -0.00000008
-1276.19189573 -861.66398638 861.58531118
5404.58377546 3.62403097 0.00000015
-1276.19189558 -861.66398615 -861.58531103
-0.09802859 -193.17585355 -0.00000015
859.96383206 -1274.64156979 -860.25587113
-0.00634187 83.46958204 -0.00000008
859.96383282 -1274.64157132 860.25587212
-0.11939055 -193.21062041 0.00000000
-861.66398576 -1276.19189528 861.58531087
3.62402982 5404.58377698 -0.00000076
-861.66398927 -1276.19189772 -861.58531331
0.00000000 0.00000000 -193.17573654
860.17327676 -860.17327637 -1274.81551212
0.00000031 0.00000023 -193.17573676
-860.17327615 860.17327645 -1274.81551258
0.00000000 0.00000015 83.09907327
861.74281299 861.74281299 -1275.71086763
-0.00000046 -0.00000015 5404.30514861
-861.74281406 -861.74281421 -1275.71086938
-1276.01088968 861.66402284 861.60900330
83.46947136 0.16714109 -0.06108436
-1276.15175722 861.54714957 -861.52691391
-193.17596141 -0.16730510 -0.02099527
-1273.31334666 -858.38273281 858.80488124
-193.21058304 -0.11920641 0.12012636
-1276.19187285 -861.66400087 -861.74280773
5404.58493638 -3.04507565 2.81778602
861.54715133 -1276.15175913 -861.52691490
-0.16730502 -193.17596118 -0.02099497
861.66402314 -1276.01088976 861.60900383
0.16714125 83.46947151 -0.06108497
-858.38273296 -1273.31334681 858.80488139
-0.11920686 -193.21058311 0.12012605
-861.66400079 -1276.19187255 -861.74280811
-3.04506703 5404.58493432 2.81779319
861.62536952 -861.66025637 -1276.08157175
-0.06099938 0.02106080 -193.17561235
-861.66025645 861.62536929 -1276.08157213
0.02106049 -0.06099862 -193.17561189
858.96245049 858.96245041 -1273.17866553
-0.12013444 -0.12013475 83.09915550
-861.58531232 -861.58531217 -1275.71087655
2.81780737 2.81780753 5404.30474547
