LAMMPS Description

     780  atoms
     520  bonds
     260  angles
     0  dihedrals
     0  impropers

     2  atom types
     1  bond types
     1  angle types

  0.0   16.000 xlo xhi
  0.0   24.000 ylo yhi
  0.0   24.000 zlo zhi

Masses

    1 15.9994
    2 1.008

Atoms
# (Note: x,y,z coordinates may overlap and can be modified later.)
1 1 1 -0.8476 0.0 0.0 0.0
2 1 2 0.4238 0.8164904 0.0 0.577359
3 1 2 0.4238 -0.8164904 0.0 0.577359
4 2 1 -0.8476 0.0 0.0 0.0
5 2 2 0.4238 0.8164904 0.0 0.577359
6 2 2 0.4238 -0.8164904 0.0 0.577359
7 3 1 -0.8476 0.0 0.0 0.0
8 3 2 0.4238 0.8164904 0.0 0.577359
9 3 2 0.4238 -0.8164904 0.0 0.577359
10 4 1 -0.8476 0.0 0.0 0.0
11 4 2 0.4238 0.8164904 0.0 0.577359
12 4 2 0.4238 -0.8164904 0.0 0.577359
13 5 1 -0.8476 0.0 0.0 0.0
14 5 2 0.4238 0.8164904 0.0 0.577359
15 5 2 0.4238 -0.8164904 0.0 0.577359
16 6 1 -0.8476 0.0 0.0 0.0
17 6 2 0.4238 0.8164904 0.0 0.577359
18 6 2 0.4238 -0.8164904 0.0 0.577359
19 7 1 -0.8476 0.0 0.0 0.0
20 7 2 0.4238 0.8164904 0.0 0.577359
21 7 2 0.4238 -0.8164904 0.0 0.577359
22 8 1 -0.8476 0.0 0.0 0.0
23 8 2 0.4238 0.8164904 0.0 0.577359
24 8 2 0.4238 -0.8164904 0.0 0.577359
25 9 1 -0.8476 0.0 0.0 0.0
26 9 2 0.4238 0.8164904 0.0 0.577359
27 9 2 0.4238 -0.8164904 0.0 0.577359
28 10 1 -0.8476 0.0 0.0 0.0
29 10 2 0.4238 0.8164904 0.0 0.577359
30 10 2 0.4238 -0.8164904 0.0 0.577359
31 11 1 -0.8476 0.0 0.0 0.0
32 11 2 0.4238 0.8164904 0.0 0.577359
33 11 2 0.4238 -0.8164904 0.0 0.577359
34 12 1 -0.8476 0.0 0.0 0.0
35 12 2 0.4238 0.8164904 0.0 0.577359
36 12 2 0.4238 -0.8164904 0.0 0.577359
37 13 1 -0.8476 0.0 0.0 0.0
38 13 2 0.4238 0.8164904 0.0 0.577359
39 13 2 0.4238 -0.8164904 0.0 0.577359
40 14 1 -0.8476 0.0 0.0 0.0
41 14 2 0.4238 0.8164904 0.0 0.577359
42 14 2 0.4238 -0.8164904 0.0 0.577359
43 15 1 -0.8476 0.0 0.0 0.0
44 15 2 0.4238 0.8164904 0.0 0.577359
45 15 2 0.4238 -0.8164904 0.0 0.577359
46 16 1 -0.8476 0.0 0.0 0.0
47 16 2 0.4238 0.8164904 0.0 0.577359
48 16 2 0.4238 -0.8164904 0.0 0.577359
49 17 1 -0.8476 0.0 0.0 0.0
50 17 2 0.4238 0.8164904 0.0 0.577359
51 17 2 0.4238 -0.8164904 0.0 0.577359
52 18 1 -0.8476 0.0 0.0 0.0
53 18 2 0.4238 0.8164904 0.0 0.577359
54 18 2 0.4238 -0.8164904 0.0 0.577359
55 19 1 -0.8476 0.0 0.0 0.0
56 19 2 0.4238 0.8164904 0.0 0.577359
57 19 2 0.4238 -0.8164904 0.0 0.577359
58 20 1 -0.8476 0.0 0.0 0.0
59 20 2 0.4238 0.8164904 0.0 0.577359
60 20 2 0.4238 -0.8164904 0.0 0.577359
61 21 1 -0.8476 0.0 0.0 0.0
62 21 2 0.4238 0.8164904 0.0 0.577359
63 21 2 0.4238 -0.8164904 0.0 0.577359
64 22 1 -0.8476 0.0 0.0 0.0
65 22 2 0.4238 0.8164904 0.0 0.577359
66 22 2 0.4238 -0.8164904 0.0 0.577359
67 23 1 -0.8476 0.0 0.0 0.0
68 23 2 0.4238 0.8164904 0.0 0.577359
69 23 2 0.4238 -0.8164904 0.0 0.577359
70 24 1 -0.8476 0.0 0.0 0.0
71 24 2 0.4238 0.8164904 0.0 0.577359
72 24 2 0.4238 -0.8164904 0.0 0.577359
73 25 1 -0.8476 0.0 0.0 0.0
74 25 2 0.4238 0.8164904 0.0 0.577359
75 25 2 0.4238 -0.8164904 0.0 0.577359
76 26 1 -0.8476 0.0 0.0 0.0
77 26 2 0.4238 0.8164904 0.0 0.577359
78 26 2 0.4238 -0.8164904 0.0 0.577359
79 27 1 -0.8476 0.0 0.0 0.0
80 27 2 0.4238 0.8164904 0.0 0.577359
81 27 2 0.4238 -0.8164904 0.0 0.577359
82 28 1 -0.8476 0.0 0.0 0.0
83 28 2 0.4238 0.8164904 0.0 0.577359
84 28 2 0.4238 -0.8164904 0.0 0.577359
85 29 1 -0.8476 0.0 0.0 0.0
86 29 2 0.4238 0.8164904 0.0 0.577359
87 29 2 0.4238 -0.8164904 0.0 0.577359
88 30 1 -0.8476 0.0 0.0 0.0
89 30 2 0.4238 0.8164904 0.0 0.577359
90 30 2 0.4238 -0.8164904 0.0 0.577359
91 31 1 -0.8476 0.0 0.0 0.0
92 31 2 0.4238 0.8164904 0.0 0.577359
93 31 2 0.4238 -0.8164904 0.0 0.577359
94 32 1 -0.8476 0.0 0.0 0.0
95 32 2 0.4238 0.8164904 0.0 0.577359
96 32 2 0.4238 -0.8164904 0.0 0.577359
97 33 1 -0.8476 0.0 0.0 0.0
98 33 2 0.4238 0.8164904 0.0 0.577359
99 33 2 0.4238 -0.8164904 0.0 0.577359
100 34 1 -0.8476 0.0 0.0 0.0
101 34 2 0.4238 0.8164904 0.0 0.577359
102 34 2 0.4238 -0.8164904 0.0 0.577359
103 35 1 -0.8476 0.0 0.0 0.0
104 35 2 0.4238 0.8164904 0.0 0.577359
105 35 2 0.4238 -0.8164904 0.0 0.577359
106 36 1 -0.8476 0.0 0.0 0.0
107 36 2 0.4238 0.8164904 0.0 0.577359
108 36 2 0.4238 -0.8164904 0.0 0.577359
109 37 1 -0.8476 0.0 0.0 0.0
110 37 2 0.4238 0.8164904 0.0 0.577359
111 37 2 0.4238 -0.8164904 0.0 0.577359
112 38 1 -0.8476 0.0 0.0 0.0
113 38 2 0.4238 0.8164904 0.0 0.577359
114 38 2 0.4238 -0.8164904 0.0 0.577359
115 39 1 -0.8476 0.0 0.0 0.0
116 39 2 0.4238 0.8164904 0.0 0.577359
117 39 2 0.4238 -0.8164904 0.0 0.577359
118 40 1 -0.8476 0.0 0.0 0.0
119 40 2 0.4238 0.8164904 0.0 0.577359
120 40 2 0.4238 -0.8164904 0.0 0.577359
121 41 1 -0.8476 0.0 0.0 0.0
122 41 2 0.4238 0.8164904 0.0 0.577359
123 41 2 0.4238 -0.8164904 0.0 0.577359
124 42 1 -0.8476 0.0 0.0 0.0
125 42 2 0.4238 0.8164904 0.0 0.577359
126 42 2 0.4238 -0.8164904 0.0 0.577359
127 43 1 -0.8476 0.0 0.0 0.0
128 43 2 0.4238 0.8164904 0.0 0.577359
129 43 2 0.4238 -0.8164904 0.0 0.577359
130 44 1 -0.8476 0.0 0.0 0.0
