# DATE: 2023-02-23 UNITS: real
HARMONIC
N 400 FP  199.99999998802        200.000000002102     

       1  0.01                   1592.01                798                  
       2  0.02                   1584.04                796                  
       3  0.03                   1576.09                794                  
       4  0.04                   1568.16                792                  
       5  0.05                   1560.25                790                  
       6  0.06                   1552.36                788                  
       7  0.07                   1544.49                786                  
       8  0.08                   1536.64                784                  
       9  0.09                   1528.81                782                  
      10  0.1                    1521                   780                  
      11  0.11                   1513.21                778                  
      12  0.12                   1505.44                776                  
      13  0.13                   1497.69                774                  
      14  0.14                   1489.96                772                  
      15  0.15                   1482.25                770                  
      16  0.16                   1474.56                768                  
      17  0.17                   1466.89                766                  
      18  0.18                   1459.24                764                  
      19  0.19                   1451.61                762                  
      20  0.2                    1444                   760                  
      21  0.21                   1436.41                758                  
      22  0.22                   1428.84                756                  
      23  0.23                   1421.29                754                  
      24  0.24                   1413.76                752                  
      25  0.25                   1406.25                750                  
      26  0.26                   1398.76                748                  
      27  0.27                   1391.29                746                  
      28  0.28                   1383.84                744                  
      29  0.29                   1376.41                742                  
      30  0.3                    1369                   740                  
      31  0.31                   1361.61                738                  
      32  0.32                   1354.24                736                  
      33  0.33                   1346.89                734                  
      34  0.34                   1339.56                732                  
      35  0.35                   1332.25                730                  
      36  0.36                   1324.96                728                  
      37  0.37                   1317.69                726                  
      38  0.38                   1310.44                724                  
      39  0.39                   1303.21                722                  
      40  0.4                    1296                   720                  
      41  0.41                   1288.81                718                  
      42  0.42                   1281.64                716                  
      43  0.43                   1274.49                714                  
      44  0.44                   1267.36                712                  
      45  0.45                   1260.25                710                  
      46  0.46                   1253.16                708                  
      47  0.47                   1246.09                706                  
      48  0.48                   1239.04                704                  
      49  0.49                   1232.01                702                  
      50  0.5                    1225                   700                  
      51  0.51                   1218.01                698                  
      52  0.52                   1211.04                696                  
      53  0.53                   1204.09                694                  
      54  0.54                   1197.16                692                  
      55  0.55                   1190.25                690                  
      56  0.56                   1183.36                688                  
      57  0.57                   1176.49                686                  
      58  0.58                   1169.64                684                  
      59  0.59                   1162.81                682                  
      60  0.6                    1156                   680                  
      61  0.61                   1149.21                678                  
      62  0.62                   1142.44                676                  
      63  0.63                   1135.69                674                  
      64  0.64                   1128.96                672                  
      65  0.65                   1122.25                670                  
      66  0.66                   1115.56                668                  
      67  0.67                   1108.89                666                  
      68  0.68                   1102.24                664                  
      69  0.69                   1095.61                662                  
      70  0.7                    1089                   660                  
      71  0.71                   1082.41                658                  
      72  0.72                   1075.84                656                  
      73  0.73                   1069.29                654                  
      74  0.74                   1062.76                652                  
      75  0.75                   1056.25                650                  
      76  0.76                   1049.76                648                  
      77  0.77                   1043.29                646                  
      78  0.78                   1036.84                644                  
      79  0.79                   1030.41                642                  
      80  0.8                    1024                   640                  
      81  0.81                   1017.61                638                  
      82  0.82                   1011.24                636                  
      83  0.83                   1004.89                634                  
      84  0.84                   998.56                 632                  
      85  0.85                   992.25                 630                  
      86  0.86                   985.96                 628                  
      87  0.87                   979.69                 626                  
      88  0.88                   973.44                 624                  
      89  0.89                   967.21                 622                  
      90  0.9                    961                    620                  
      91  0.91                   954.81                 618                  
      92  0.92                   948.64                 616                  
      93  0.93                   942.49                 614                  
      94  0.94                   936.36                 612                  
      95  0.95                   930.25                 610                  
      96  0.96                   924.16                 608                  
      97  0.97                   918.09                 606                  
      98  0.98                   912.04                 604                  
      99  0.99                   906.01                 602                  
     100  1                      900                    600                  
     101  1.01                   894.01                 598                  
     102  1.02                   888.04                 596                  
     103  1.03                   882.09                 594                  
     104  1.04                   876.16                 592                  
     105  1.05                   870.25                 590                  
     106  1.06                   864.36                 588                  
     107  1.07                   858.49                 586                  
     108  1.08                   852.64                 584                  
     109  1.09                   846.81                 582                  
     110  1.1                    841                    580                  
     111  1.11                   835.21                 578                  
     112  1.12                   829.44                 576                  
     113  1.13                   823.69                 574                  
     114  1.14                   817.96                 572                  
     115  1.15                   812.25                 570                  
     116  1.16                   806.56                 568                  
     117  1.17                   800.89                 566                  
     118  1.18                   795.24                 564                  
     119  1.19                   789.61                 562                  
     120  1.2                    784                    560                  
     121  1.21                   778.41                 558                  
     122  1.22                   772.84                 556                  
     123  1.23                   767.29                 554                  
     124  1.24                   761.76                 552                  
     125  1.25                   756.25                 550                  
     126  1.26                   750.76                 548                  
     127  1.27                   745.29                 546                  
     128  1.28                   739.84                 544                  
     129  1.29                   734.41                 542                  
     130  1.3                    729                    540                  
     131  1.31                   723.61                 538                  
     132  1.32                   718.24                 536                  
     133  1.33                   712.89                 534                  
     134  1.34                   707.56                 532                  
     135  1.35                   702.25                 530                  
     136  1.36                   696.96                 528                  
     137  1.37                   691.69                 526                  
     138  1.38                   686.44                 524                  
     139  1.39                   681.21                 522                  
     140  1.4                    676                    520                  
     141  1.41                   670.81                 518                  
     142  1.42                   665.64                 516                  
     143  1.43                   660.49                 514                  
     144  1.44                   655.36                 512                  
     145  1.45                   650.25                 510                  
     146  1.46                   645.16                 508                  
     147  1.47                   640.09                 506                  
     148  1.48                   635.04                 504                  
     149  1.49                   630.01                 502                  
     150  1.5                    625                    500                  
     151  1.51                   620.01                 498                  
     152  1.52                   615.04                 496                  
     153  1.53                   610.09                 494                  
     154  1.54                   605.16                 492                  
     155  1.55                   600.25                 490                  
     156  1.56                   595.36                 488                  
     157  1.57                   590.49                 486                  
     158  1.58                   585.64                 484                  
     159  1.59                   580.81                 482                  
     160  1.6                    576                    480                  
     161  1.61                   571.21                 478                  
     162  1.62                   566.44                 476                  
     163  1.63                   561.69                 474                  
     164  1.64                   556.96                 472                  
     165  1.65                   552.25                 470                  
     166  1.66                   547.56                 468                  
     167  1.67                   542.89                 466                  
     168  1.68                   538.24                 464                  
     169  1.69                   533.61                 462                  
     170  1.7                    529                    460                  
     171  1.71                   524.41                 458                  
     172  1.72                   519.84                 456                  
     173  1.73                   515.29                 454                  
     174  1.74                   510.76                 452                  
     175  1.75                   506.25                 450                  
     176  1.76                   501.76                 448                  
     177  1.77                   497.29                 446                  
     178  1.78                   492.84                 444                  
     179  1.79                   488.41                 442                  
     180  1.8                    484                    440                  
     181  1.81                   479.61                 438                  
     182  1.82                   475.24                 436                  
     183  1.83                   470.89                 434                  
     184  1.84                   466.56                 432                  
     185  1.85                   462.25                 430                  
     186  1.86                   457.96                 428                  
     187  1.87                   453.69                 426                  
     188  1.88                   449.44                 424                  
     189  1.89                   445.21                 422                  
     190  1.9                    441                    420                  
     191  1.91                   436.81                 418                  
     192  1.92                   432.64                 416                  
     193  1.93                   428.49                 414                  
     194  1.94                   424.36                 412                  
     195  1.95                   420.25                 410                  
     196  1.96                   416.16                 408                  
     197  1.97                   412.09                 406                  
     198  1.98                   408.04                 404                  
     199  1.99                   404.01                 402                  
     200  2                      400                    400                  
     201  2.01                   396.01                 398                  
     202  2.02                   392.04                 396                  
     203  2.03                   388.09                 394                  
     204  2.04                   384.16                 392                  
     205  2.05                   380.25                 390                  
     206  2.06                   376.36                 388                  
     207  2.07                   372.49                 386                  
     208  2.08                   368.64                 384                  
     209  2.09                   364.81                 382                  
     210  2.1                    361                    380                  
     211  2.11                   357.21                 378                  
     212  2.12                   353.44                 376                  
     213  2.13                   349.69                 374                  
     214  2.14                   345.96                 372                  
     215  2.15                   342.25                 370                  
     216  2.16                   338.56                 368                  
     217  2.17                   334.89                 366                  
     218  2.18                   331.24                 364                  
     219  2.19                   327.61                 362                  
     220  2.2                    324                    360                  
     221  2.21                   320.41                 358                  
     222  2.22                   316.84                 356                  
     223  2.23                   313.29                 354                  
     224  2.24                   309.76                 352                  
