16 36 0 0.5 
64 193 0 0.505 
175 194 0 0.505 
63 80 0 0.51 
31 50 0 0.51 
12 188 0 0.515 
18 135 0 0.515 
22 166 0 0.515 
82 70 0 0.515 
61 26 0 0.525 
90 80 0 0.525 
169 197 0 0.53 
90 87 0 0.53 
52 96 0 0.53 
94 163 0 0.53 
31 52 0 0.535 
34 82 0 0.535 
173 93 0 0.54 
163 206 0 0.54 
64 80 0 0.545 
173 201 0 0.545 
18 54 0 0.55 
175 196 0 0.55 
60 197 0 0.555 
3 179 0 0.555 
82 118 0 0.555 
169 187 0 0.56 
44 66 0.06 0.56 
20 164 0 0.565 
44 90 0 0.565 
167 203 0 0.565 
28 173 0 0.57 
55 166 0.065 0.57 
81 96 0 0.575 
60 88 0 0.58 
36 56 0 0.58 
54 134 0 0.58 
8 36 0 0.585 
82 55 0 0.585 
3 180 0 0.59 
90 204 0 0.59 
31 36 0 0.59 
46 27 0 0.59 
41 25 0 0.595 
46 52 0 0.595 
44 121 0.05 0.6 
161 94 0 0.61 
161 194 0 0.61 
50 194 0 0.61 
22 169 0 0.615 
46 29 0 0.615 
46 32 0 0.615 
81 87 0.07 0.615 
143 164 0 0.62 
24 52 0 0.62 
56 92 0 0.62 
94 195 0 0.62 
31 34 0 0.625 
38 60 0 0.625 
59 56 0.045 0.63 
23 167 0 0.63 
167 215 0 0.63 
94 164 0 0.63 
25 55 0.045 0.635 
16 192 0 0.64 
27 43 0 0.64 
36 50 0 0.64 
20 22 0.05 0.645 
31 3 0 0.645 
4 129 0.06 0.655 
31 33 0 0.655 
32 49 0 0.655 
49 68 0.05 0.655 
4 29 0 0.66 
23 20 0.12 0.66 
14 32 0 0.66 
50 193 0 0.66 
34 65 0 0.665 
32 48 0 0.67 
167 87 0 0.67 
4 23 0.105 0.675 
74 109 0 0.675 
52 68 0 0.675 
90 76 0 0.68 
40 59 0.17 0.68 
167 195 0 0.68 
129 22 0.04 0.68 
51 44 0.055 0.685 
129 49 0 0.685 
161 81 0 0.69 
77 66 0.065 0.69 
39 220 0 0.695 
24 132 0.17 0.7 
44 56 0 0.7 
4 24 0 0.705 
27 63 0 0.705 
56 72 0 0.705 
59 80 0 0.71 
59 167 0 0.715 
78 85 0.17 0.715 
40 68 0 0.715 
44 75 0 0.715 
70 220 0 0.715 
28 144 0 0.72 
28 172 0 0.72 
58 166 0 0.72 
161 205 0 0.725 
3 47 0 0.725 
20 133 0 0.725 
70 246 0 0.725 
40 88 0 0.73 
70 80 0.045 0.735 
93 75 0 0.735 
19 55 0 0.74 
11 47 0 0.74 
44 220 0 0.74 
44 80 0 0.74 
27 41 0 0.745 
86 91 0 0.745 
57 19 0.18 0.745 
53 89 0.15 0.745 
4 143 0.05 0.75 
55 197 0 0.75 
42 29 0 0.75 
44 92 0 0.75 
93 126 0 0.75 
63 193 0 0.76 
