-5.000000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.980000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.960000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.940000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.920000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.900000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.880000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.860000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.840000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.820000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.800000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.780000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.760000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.740000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.720000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.700000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.680000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.660000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.640000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.620000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.600000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.580000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.560000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.540000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.520000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.500000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.480000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.460000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.440000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.420000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.400000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.380000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.360000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.340000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.320000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.300000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.280000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.260000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.240000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.220000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.200000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.180000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.160000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.140000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.120000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.100000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.080000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.060000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.040000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.020000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-4.000000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.980000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.960000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.940000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.920000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.900000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.880000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.860000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.840000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.820000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.800000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.780000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.760000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.740000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.720000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.700000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.680000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.660000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.640000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.620000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.600000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.580000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.560000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.540000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.520000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.500000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.480000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.460000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.440000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.420000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.400000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.380000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.360000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.340000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.320000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.300000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.280000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.260000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.240000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.220000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.200000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.180000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.160000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.140000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.120000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.100000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.080000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.060000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.040000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.020000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-3.000000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.980000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.960000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.940000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.920000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.900000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.880000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.860000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.840000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.820000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.800000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.780000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.760000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.740000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.720000E+01  1.000000E+00  0.000000E+00  1.000000E+00
-2.700000E+01  1.000000E+00  0.000000E+00  1.000000E+00
