#LAMMPS BTO

16875 atoms
3 atom types

0.0 60.53374 xlo xhi
0.0 60.53374 ylo yhi
0.0 60.53374 zlo zhi

Masses

1 137.327  #Ba
2 47.867   #Ti
3 15.999   #O

Atoms

1 1 1 1.3473 0.0000000000 0.0000000000 0.0000000000
2 1 1 1.3473 0.0000000000 0.0000000000 4.0355850178
3 1 1 1.3473 0.0000000000 0.0000000000 8.0711458221
4 1 1 1.3473 0.0000000000 0.0000000000 12.1067490000
5 1 1 1.3473 0.0000000000 0.0000000000 16.1423521779
6 1 1 1.3473 0.0000000000 0.0000000000 20.1779150000
7 1 1 1.3473 0.0000000000 0.0000000000 24.2134980000
8 1 1 1.3473 0.0000000000 0.0000000000 28.2491011779
9 1 1 1.3473 0.0000000000 0.0000000000 32.2846438221
10 1 1 1.3473 0.0000000000 0.0000000000 36.3202470000
11 1 1 1.3473 0.0000000000 0.0000000000 40.3558300000
12 1 1 1.3473 0.0000000000 0.0000000000 44.3913928221
13 1 1 1.3473 0.0000000000 0.0000000000 48.4269960000
14 1 1 1.3473 0.0000000000 0.0000000000 52.4625991779
15 1 1 1.3473 0.0000000000 0.0000000000 56.4981418221
16 1 1 1.3473 0.0000000000 4.0355850178 0.0000000000
17 1 1 1.3473 0.0000000000 4.0355850178 4.0355850178
18 1 1 1.3473 0.0000000000 4.0355850178 8.0711458221
19 1 1 1.3473 0.0000000000 4.0355850178 12.1067490000
20 1 1 1.3473 0.0000000000 4.0355850178 16.1423521779
21 1 1 1.3473 0.0000000000 4.0355850178 20.1779150000
22 1 1 1.3473 0.0000000000 4.0355850178 24.2134980000
23 1 1 1.3473 0.0000000000 4.0355850178 28.2491011779
24 1 1 1.3473 0.0000000000 4.0355850178 32.2846438221
25 1 1 1.3473 0.0000000000 4.0355850178 36.3202470000
26 1 1 1.3473 0.0000000000 4.0355850178 40.3558300000
27 1 1 1.3473 0.0000000000 4.0355850178 44.3913928221
28 1 1 1.3473 0.0000000000 4.0355850178 48.4269960000
29 1 1 1.3473 0.0000000000 4.0355850178 52.4625991779
30 1 1 1.3473 0.0000000000 4.0355850178 56.4981418221
31 1 1 1.3473 0.0000000000 8.0711458221 0.0000000000
32 1 1 1.3473 0.0000000000 8.0711458221 4.0355850178
33 1 1 1.3473 0.0000000000 8.0711458221 8.0711458221
34 1 1 1.3473 0.0000000000 8.0711458221 12.1067490000
35 1 1 1.3473 0.0000000000 8.0711458221 16.1423521779
