LAMMPS data file via write_data, version 15 May 2015, timestep = 3000000

4001 atoms
2 atom types

-4.0000000000000000e+01 4.0000000000000000e+01 xlo xhi
-1.5000000000000000e+01 1.5000000000000000e+01 ylo yhi
-1.5000000000000000e+01 1.5000000000000000e+01 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 1 1
2 1 1

Atoms # atomic

394 1 -2.7558895904110496e+01 -1.0063170606913928e+01 1.4981060014911634e+01 0 0 -1
427 1 -2.4203392054419080e+01 -1.0500000000000000e+01 -1.4618139840952683e+01 0 0 1
1337 1 -2.3072399270082169e+01 -1.0500000000000000e+01 -1.4488571486876342e+01 0 0 0
749 1 -2.1927847925316826e+01 -1.0500000000000000e+01 -1.4416537741326877e+01 0 0 0
1058 1 -2.0810012223292741e+01 -1.0500000000000000e+01 -1.4309374082508784e+01 0 0 0
1707 1 -2.9000000000000000e+01 -4.9659360070499146e+00 -1.4390116992236788e+01 0 0 0
1427 1 -2.9000000000000000e+01 -3.7843975186700511e+00 -1.4369081000867610e+01 0 0 0
82 1 -2.9000000000000000e+01 -2.7010260578671614e+00 -1.4689336594017412e+01 0 0 0
1529 1 -2.9000000000000000e+01 -1.4176311800926544e+00 -1.4687674880796122e+01 0 0 0
881 1 -2.9000000000000000e+01 -1.3984895332278990e-01 -1.4630306580626902e+01 0 0 1
457 1 -2.9000000000000000e+01 9.7824100644229306e-01 -1.4633194705144120e+01 0 0 1
1860 1 -2.9000000000000000e+01 3.2362942881960999e+00 -1.4779724595310594e+01 0 0 1
920 1 -2.9000000000000000e+01 4.3636028247141221e+00 -1.4796369259710861e+01 0 0 0
898 1 -2.9000000000000000e+01 5.4855965759464320e+00 -1.4922146913666115e+01 0 0 0
1816 1 -2.8313664230419434e+01 9.4097009789953425e+00 -1.4377695664240697e+01 0 0 1
884 1 -2.7384303115305766e+01 1.0161523038591765e+01 -1.4462666331614455e+01 0 0 0
1862 1 -2.6078204819027267e+01 1.0498980495389862e+01 -1.4659498101247033e+01 0 0 1
656 1 -2.4946064691566370e+01 1.0500000000000000e+01 -1.4792877182520424e+01 0 0 1
1089 1 -2.3847326523011809e+01 1.0500000000000000e+01 1.4975422767164497e+01 0 0 -1
593 1 -2.2549203894673354e+01 1.0500000000000000e+01 -1.4951616170677070e+01 0 0 1
451 1 -2.7096442962074068e+01 -1.0292456415222670e+01 -1.3977500797459316e+01 0 0 0
153 1 -2.6016636726613289e+01 -1.0499953869533261e+01 -1.3816963489715597e+01 0 0 0
506 1 -2.4873753554422986e+01 -1.0500000000000000e+01 -1.3705946766555465e+01 0 0 1
1698 1 -2.3731324531333367e+01 -1.0500000000000000e+01 -1.3506053304835772e+01 0 0 1
1477 1 -2.8111423822388385e+01 -9.6311709087379214e+00 -1.4059495318513825e+01 0 0 0
1035 1 -2.8748762354948347e+01 -8.7017926262220584e+00 -1.3982826325256164e+01 0 0 1
843 1 -2.8999988250090087e+01 -7.5083963874036410e+00 -1.4095889976248904e+01 0 0 0
1892 1 -2.9000000000000000e+01 -6.3373566207323622e+00 -1.4195614800802137e+01 0 0 1
937 1 -2.9000000000000000e+01 1.4881734784572433e+00 -1.3627248427817115e+01 0 0 1
1397 1 -2.9000000000000000e+01 2.6728761441216520e+00 -1.3782060992651463e+01 0 0 0
1448 1 -2.9000000000000000e+01 3.8296149167318037e+00 -1.3820260339218281e+01 0 0 0
38 1 -2.9000000000000000e+01 4.9720934917792663e+00 -1.3873071998305715e+01 0 0 1
274 1 -2.9000000000000000e+01 6.1522826749086761e+00 -1.4037906402342150e+01 0 0 1
786 1 -2.9000000000000000e+01 7.2684240614649847e+00 -1.4148762719839246e+01 0 0 0
1442 1 -2.8862861146051952e+01 8.3966750015619382e+00 -1.4142692718061978e+01 0 0 1
1847 1 -2.5467691692021482e+01 1.0500000000000000e+01 -1.3685259925862161e+01 0 0 0
956 1 -2.4343356198026889e+01 1.0500000000000000e+01 -1.3868934104712467e+01 0 0 0
273 1 -2.3225947215870367e+01 1.0500000000000000e+01 -1.3790850083291144e+01 0 0 1
1052 1 -2.2065993993298108e+01 1.0500000000000000e+01 -1.3895769358795580e+01 0 0 1
838 1 -2.0940965477686181e+01 1.0500000000000000e+01 -1.4110775652152654e+01 0 0 0
1753 1 -2.2606263042585041e+01 -1.0500000000000000e+01 -1.3484892282034306e+01 0 0 0
1151 1 -2.1465013836021274e+01 -1.0500000000000000e+01 -1.3327847900334657e+01 0 0 1
999 1 -2.0338316763917447e+01 -1.0500000000000000e+01 -1.3183021769112523e+01 0 0 0
1630 1 -2.7871617932162756e+01 -9.8445780708248822e+00 -1.2851560097599354e+01 0 0 0
1722 1 -2.8967684125819087e+01 -7.9391479583937423e+00 -1.3011329186741571e+01 0 0 0
1091 1 -2.9000000000000000e+01 -6.8116136730716335e+00 -1.3146405359584458e+01 0 0 1
759 1 -2.9000000000000000e+01 -5.5509363943908827e+00 -1.3378154235193083e+01 0 0 1
1055 1 -2.9000000000000000e+01 -4.3227379232868630e+00 -1.3236134223041589e+01 0 0 0
630 1 -2.9000000000000000e+01 -3.2046636882009305e+00 -1.3352983019250448e+01 0 0 0
1632 1 -2.9000000000000000e+01 -2.0602961237825475e+00 -1.3490286266116726e+01 0 0 0
49 1 -2.9000000000000000e+01 -8.1613847883929924e-01 -1.3591887576710814e+01 0 0 0
358 1 -2.9000000000000000e+01 3.3289038979891356e-01 -1.3577342570993945e+01 0 0 1
1011 1 -2.9000000000000000e+01 5.6188158880652948e+00 -1.2923683671144158e+01 0 0 1
454 1 -2.9000000000000000e+01 6.7816894617048673e+00 -1.3060378666930749e+01 0 0 0
1577 1 -2.8951822174795261e+01 8.0354865538236773e+00 -1.3066277588853360e+01 0 0 1
1626 1 -2.8558196698245375e+01 9.0670448790913607e+00 -1.3310597370471671e+01 0 0 1
977 1 -2.7811587465836105e+01 9.8912655340752735e+00 -1.3407817817316465e+01 0 0 1
684 1 -2.6768425193784640e+01 1.0399917709685372e+01 -1.3551585734461392e+01 0 0 0
1837 1 -2.1336692399890431e+01 1.0500000000000000e+01 -1.3064796207959272e+01 0 0 1
265 1 -2.0192323616419465e+01 1.0500000000000000e+01 -1.3118397154904644e+01 0 0 1
1205 1 -2.6834665301886947e+01 -1.0381550595395813e+01 -1.2837980707335145e+01 0 0 1
623 1 -2.5634665363436923e+01 -1.0500000000000000e+01 -1.2720035844915200e+01 0 0 0
669 1 -2.4431666548535933e+01 -1.0500000000000000e+01 -1.2605373201074759e+01 0 0 0
535 1 -2.3256906047304504e+01 -1.0500000000000000e+01 -1.2463310160322388e+01 0 0 0
584 1 -2.2090452905963918e+01 -1.0500000000000000e+01 -1.2369133879400792e+01 0 0 0
1415 1 -2.0994204013324961e+01 -1.0500000000000000e+01 -1.2222204576395860e+01 0 0 0
272 1 -2.8593422526677628e+01 -9.0080316966566158e+00 -1.2926484230595916e+01 0 0 0
1076 1 -2.9000000000000000e+01 -6.0578486367460229e+00 -1.2305442813433665e+01 0 0 1
410 1 -2.9000000000000000e+01 -4.8782099463325732e+00 -1.2257344399263806e+01 0 0 1
1172 1 -2.9000000000000000e+01 -3.7532844418318874e+00 -1.2153596198076125e+01 0 0 1
816 1 -2.9000000000000000e+01 -2.5624997753693832e+00 -1.2346681045720501e+01 0 0 0
1266 1 -2.9000000000000000e+01 -1.4281804354038292e+00 -1.2518585355841546e+01 0 0 1
1827 1 -2.9000000000000000e+01 -2.4698908190719737e-01 -1.2594831359817372e+01 0 0 0
828 1 -2.9000000000000000e+01 9.9486346385319779e-01 -1.2594842580260931e+01 0 0 1
1112 1 -2.9000000000000000e+01 2.1270604221180585e+00 -1.2660366416896579e+01 0 0 1
365 1 -2.9000000000000000e+01 3.2300591259595270e+00 -1.2796266367158971e+01 0 0 0
