3.000000 9.109433117503674e+00
3.100000 6.562933520937051e+00
3.200000 3.803570347770783e+00
3.300000 1.524835163098694e+00
3.400000 3.680752991750511e-02
3.500000 -6.369395346711866e-01
3.600000 -6.624341032589213e-01
3.700000 -2.983998819283989e-01
3.800000 1.996942072449469e-01
3.900000 6.507540486137935e-01
4.000000 9.561503221901252e-01
4.100000 1.082978861799261e+00
4.200000 1.046366050930359e+00
4.300000 8.917742185869113e-01
4.400000 6.773070351372578e-01
4.500000 4.561974686292022e-01
4.600000 2.640422255436971e-01
4.700000 1.180848207166380e-01
4.800000 2.124502216672507e-02
4.900000 -3.366915456585443e-02
5.000000 -5.974945208074427e-02
5.100000 -7.177537677873873e-02
5.200000 -8.204929079011507e-02
5.300000 -9.745573177789707e-02
5.400000 -1.196283642109915e-01
5.500000 -1.463411396781238e-01
5.600000 -1.729465415853768e-01
5.700000 -1.938138298537278e-01
5.800000 -2.037672856165882e-01
5.900000 -1.995060297815394e-01
6.000000 -1.805447650094144e-01
6.100000 -1.489384048916932e-01
6.200000 -1.085276302304308e-01
6.300000 -6.416601955090541e-02
6.400000 -2.094717961426480e-02
6.500000 1.656812406982645e-02
6.600000 4.511482523443927e-02
6.700000 6.322611594801032e-02
6.800000 7.107524696431811e-02
6.900000 7.005702917383723e-02
7.000000 6.235932355899154e-02
7.100000 5.053453114940768e-02
7.200000 3.707108297716843e-02
7.300000 2.397003518601587e-02
7.400000 1.245439896007831e-02
7.500000 3.015413982707119e-03
7.600000 -4.408442264121739e-03
7.700000 -1.024733994435217e-02
7.800000 -1.511598231239246e-02
7.900000 -1.962949115765983e-02
8.000000 -2.422153184874873e-02
8.100000 -2.902066868449916e-02
8.200000 -3.387453677654857e-02
8.300000 -3.843224513464188e-02
8.400000 -4.222901944115068e-02
8.500000 -4.477084482559266e-02
8.600000 -4.561910863915099e-02
8.700000 -4.447439067652353e-02
8.800000 -4.123808661911404e-02
8.900000 -3.601776131390161e-02
9.000000 -2.911033476210515e-02
9.100000 -2.098441550402311e-02
9.200000 -1.226263400387303e-02
9.300000 -3.703976034631109e-03
9.400000 3.815231963949414e-03
9.500000 9.355387087425532e-03
9.600000 1.205664749783030e-02
9.700000 1.131702059340882e-02
9.800000 6.971799313021964e-03
9.900000 -5.270015594498346e-04
10.000000 -9.931209090702869e-03
