LAMMPS data file via write_data, version 30 Apr 2015, timestep = 100000

500 atoms
1 atom types

-1.2000000000000000e+01 1.2000000000000000e+01 xlo xhi
-1.2000000000000000e+01 1.2000000000000000e+01 ylo yhi
-1.2000000000000000e+01 1.2000000000000000e+01 zlo zhi

Masses

1 1

Atoms # atomic

129 1 -9.8193718382885073e+00 -1.7110386846631012e+00 -8.0764058900785851e-01 0 0 0
36 1 -1.9616075031954860e+00 -1.7073257641528157e+00 -9.6559377969449010e+00 0 0 0
184 1 5.8129557955538846e-01 -2.1602161807613052e+00 -9.7465666519839900e+00 0 0 0
463 1 -1.3153788724885156e+00 -3.1327031401684087e+00 -9.4051023097781545e+00 0 0 0
29 1 5.0899010313745485e-01 -5.6927780688522427e+00 -8.2056813814407068e+00 0 0 0
274 1 -5.3778115643043751e+00 -7.2717067247405365e-01 -8.3994265037525313e+00 0 0 0
55 1 1.6711249436773964e-01 -8.3600160596928796e-01 -9.9635924610080959e+00 0 0 0
486 1 -1.1054911513041605e+00 -4.6445697841244060e+00 -8.7866865674605670e+00 0 0 0
265 1 1.2840380395648214e+00 -8.3242327183125486e-01 -9.8822223112753171e+00 0 0 0
337 1 2.9945565321898537e+00 -2.4292468219330954e+00 -9.2266673860959703e+00 0 0 0
146 1 7.5153630189674381e+00 -6.5760333826044439e+00 -5.2450323546310562e-01 0 0 0
225 1 5.8817834060481990e+00 -1.0942232577540494e+00 -8.0129457396469981e+00 0 0 0
240 1 4.0872878794684659e+00 -9.1223881561316258e+00 -2.7588424967789532e-01 0 0 0
368 1 -9.0661454814101017e+00 -3.9046654467425586e+00 -1.5995605205561694e+00 0 0 0
283 1 1.9673303930720702e+00 -6.5110854786302905e+00 -7.3304418021336142e+00 0 0 0
228 1 3.8499436317861120e+00 -7.5262741216994211e+00 -5.3416413092894199e+00 0 0 0
399 1 -2.4385139981287849e+00 -3.8638340518398886e+00 -8.8951917292868199e+00 0 0 0
370 1 -2.0889383473389698e+00 -5.1119494293890284e+00 -8.3369244696343436e+00 0 0 0
238 1 -6.9754173885487658e-01 -6.9239493405279742e+00 -7.1813899108987682e+00 0 0 0
439 1 1.9542496520020121e+00 -2.0583513336412578e+00 -9.5887485150548635e+00 0 0 0
269 1 -4.7508655895174599e+00 -2.8039987270310651e+00 -8.3406754695976080e+00 0 0 0
464 1 4.0068510500092097e-01 -4.6747668011975847e+00 -8.8309686219039030e+00 0 0 0
78 1 3.1358596363987323e+00 -5.4345265347531528e+00 -7.7866748798107430e+00 0 0 0
18 1 -5.5205059115901998e+00 -2.1623360879338458e+00 -8.0528452811982483e+00 0 0 0
116 1 6.9216225121481889e+00 -1.8020216569821368e+00 -6.9888382258493387e+00 0 0 0
262 1 -9.4211321831485462e-01 -5.8476087223057682e+00 -8.0571641980717956e+00 0 0 0
42 1 -1.3859043146154730e+00 -7.5134953356586065e+00 -6.4518723694573188e+00 0 0 0
39 1 4.2854999255487849e+00 -4.4214050245193812e+00 -7.8794459194343993e+00 0 0 0
27 1 -6.5826467112999587e-01 -2.1378930951213082e+00 -9.7465943147640477e+00 0 0 0
